Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"DADA AUTO","2617 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 302-1885","http://www.dadaautoinc.com/","","","https://maps.google.com/?cid=12196596147818149776",4.3,287,"Monroe, NC"
"CarMax","877 Brevard Rd, Asheville, NC 28806, USA","(828) 633-3324","https://www.carmax.com/stores/7226","","","https://maps.google.com/?cid=16983378442495907548",4.3,219,"Asheville, NC"
"Cary Imports","1803 NW Maynard Rd, Cary, NC 27513, USA","(919) 388-0300","https://caryimports.com/","","","https://maps.google.com/?cid=11026720631805950698",4.3,199,"Cary, NC"
"Drive 1 Auto Sales","2604 Teletec Plaza Rd, Wake Forest, NC 27587, USA","(984) 224-6499","https://www.drive1autosales.com/","","","https://maps.google.com/?cid=7092286095286761787",4.3,190,"Wake Forest, NC"
"Ricky Rogers Auto Sales","1825 Brevard Rd, Arden, NC 28704, USA","(828) 532-2215","http://www.rickyrogerscars.com/","","","https://maps.google.com/?cid=11684775852160015143",4.3,167,"Asheville, NC"
"Duncan Chrysler Dodge Jeep Ram","19999 Virgil H Goode Hwy, Rocky Mount, VA 24151, USA","(540) 352-4067","https://www.duncanchryslerdodgejeep.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","","","https://maps.google.com/?cid=9492811010098152101",4.3,167,"Rocky Mount, NC"
"Compass Auto Sales","6304 Market St, Wilmington, NC 28405, USA","(910) 769-3626","http://compassautos.com/","compassautos16@gmail.com","compassautos16@gmail.com","https://maps.google.com/?cid=10605129684508073312",4.3,157,"Wilmington, NC"
"Compra Aqui Paga Aqui Auto","1301 S Main St, High Point, NC 27260, USA","(336) 882-7548","http://capaauto.com/","","","https://maps.google.com/?cid=16587774965240880971",4.3,142,"High Point, NC"
"Green Corner Auto Park Inc","1214 Garner Bagnal Blvd, Statesville, NC 28677, USA","(704) 883-8787","https://greencornerautopark.com/","sales@greencornerautopark.com","sales@greencornerautopark.com","https://maps.google.com/?cid=14086454753188201067",4.3,134,"Statesville, NC"
"Ken's Cars","960 S Mebane St, Burlington, NC 27215, USA","(336) 222-1801","https://kenscarsburlington.com/","","","https://maps.google.com/?cid=15495727195236069124",4.3,131,"Burlington, NC"
"MacDonald Motor Sales","3030 N Main St, High Point, NC 27265, USA","(336) 875-4074","https://www.macdonaldmotorsales.com/","","","https://maps.google.com/?cid=7095451657946359663",4.3,129,"High Point, NC"
"LAKE HICKORY MOTORS","416 US Hwy 70 SE, Hickory, NC 28602, USA","(828) 413-0223","http://lakehickorymotors.com/","","","https://maps.google.com/?cid=8801374840347042015",4.3,128,"Hickory, NC"
"Metrolina Car Club","12033 Guion Ln, Stallings, NC 28104, USA","(704) 234-8046","https://www.metrolinacarclub.com/","","","https://maps.google.com/?cid=10607620167914646096",4.3,117,"Mint Hill, NC"
"The Deal King Auto Sales","4601 Fayetteville Rd, Lumberton, NC 28358, USA","(910) 849-6503","http://dealkingnc.com/","","","https://maps.google.com/?cid=336259956041489556",4.3,116,"Lumberton, NC"
"Crossroads Automotive Group","11124 Capital Blvd, Wake Forest, NC 27587, USA","(919) 488-8600","http://www.crossroadscars.com/?utm_source=google&utm_medium=gbp","","","https://maps.google.com/?cid=12087359535853037149",4.3,114,"Wake Forest, NC"
"Access Auto","735 E Mountain St, Kernersville, NC 27284, USA","(336) 497-4044","http://www.accessautonc.com/","","","https://maps.google.com/?cid=15150016213998316758",4.3,112,"Kernersville, NC"
"Luxury Auto Company","10228 Bailey Rd Suite 226, Cornelius, NC 28031, USA","(704) 997-5236","http://www.luxuryautoco.com/","","","https://maps.google.com/?cid=7956814306476491402",4.3,110,"Huntersville, NC"
"Tank Auto Sales, LLC","1777 Smokey Park Hwy, Candler, NC 28715, USA","(828) 633-6350","https://tankautosalesasheville.com/","tankautosalesteam@gmail.com","tankautosalesteam@gmail.com","https://maps.google.com/?cid=5933365594175244053",4.3,108,"Asheville, NC"
"Hix Motor Co","3171 Richlands Hwy, Jacksonville, NC 28540, USA","(910) 455-3883","http://www.hixmotors.com/","","","https://maps.google.com/?cid=16398933909413345108",4.3,101,"Jacksonville, NC"
"Skyline Motors","33 Sardis Rd, Asheville, NC 28806, USA","(828) 633-6855","http://skylinemotorsllc.com/","skylinemotorsllc@hotmail.com","skylinemotorsllc@hotmail.com","https://maps.google.com/?cid=1841167446027929232",4.3,94,"Asheville, NC"
"T R Motors Inc","4024 York Hwy, Gastonia, NC 28052, USA","(704) 286-1552","http://www.trmotorsnc.com/","","","https://maps.google.com/?cid=4432463890335451950",4.3,94,"Gastonia, NC"
"Corza Auto Sales","1611 S Main St, Kannapolis, NC 28081, USA","(704) 387-3138","http://www.corzaautosales.com/","","","https://maps.google.com/?cid=5901919474378476782",4.3,93,"Kannapolis, NC"
"Noble Auto","610 Lenoir Rhyne Blvd SE, Hickory, NC 28602, USA","(828) 373-1252","https://www.nobleautohickory.com/","","","https://maps.google.com/?cid=10038350242364447764",4.3,80,"Hickory, NC"
"R&L Autos, LLC & R&L Towing, LLC","1500 Jake Alexander Blvd S, Salisbury, NC 28146, USA","(704) 285-2503","http://rlautosllc.com/","","","https://maps.google.com/?cid=1597266319503026639",4.3,66,"Salisbury, NC"
"North Cannon Auto","1702 N Cannon Blvd, Kannapolis, NC 28083, USA","(704) 285-2471","http://www.northcannon.com/","cannon3709@gmail.com","cannon3709@gmail.com","https://maps.google.com/?cid=15962495691856093913",4.3,60,"Kannapolis, NC"
"Oldham Motor Company of Wake Forest","14012 Capital Blvd, Wake Forest, NC 27587, USA","(919) 554-2399","http://oldhammotorcowakeforest.com/","","","https://maps.google.com/?cid=3658724239831553888",4.3,53,"Wake Forest, NC"
"Rogers Motor Co Inc","1511 Patton Ave, Asheville, NC 28806, USA","(828) 575-9090","http://www.rogersmotorcompany.com/","","","https://maps.google.com/?cid=3793909918348099756",4.3,47,"Asheville, NC"
"All In One Auto Repair & Sales, LLC","520-A S Wesleyan Blvd, Rocky Mount, NC 27803, USA","(252) 231-1327","http://allinoneautosalesnc.com/","","","https://maps.google.com/?cid=116787401624322721",4.3,40,"Rocky Mount, NC"
"Maz Auto Sales LLC","2423 W Roosevelt Blvd, Monroe, NC 28110, USA","(980) 313-5003","http://www.mazautosalesllc.com/","","","https://maps.google.com/?cid=16173421397649096865",4.3,33,"Monroe, NC"
"Carolina Auto Dealer Group","4525 Wilkinson Blvd, Gastonia, NC 28056, USA","(704) 879-7633","https://www.carolinasautodealersgroup.com/","","","https://maps.google.com/?cid=7533449409946822366",4.3,29,"Gastonia, NC"
"Wolf Auto Sales","1589 Mary Vance Loop, Holly Springs, MS 38635, USA","(662) 274-3224","http://wolfautosale.com/","","","https://maps.google.com/?cid=5300180411647308297",4.3,21,"Holly Springs, NC"
"Cowboy Auto Sales and Service","4601 Fayetteville Rd, Lumberton, NC 28358, USA","(910) 849-6503","https://www.dealkingnc.com/","","","https://maps.google.com/?cid=8799587550633182077",4.3,21,"Lumberton, NC"
"Worrells Used Cars","2100 Tarboro St W, Wilson, NC 27893, USA","(252) 237-6382","https://worrellsusedcars.com/contact","","","https://maps.google.com/?cid=3958671574307505947",4.3,20,"Wilson, NC"
"Doug Henry Preowned","1202 US-117, Goldsboro, NC 27530, USA","(919) 734-4500","http://www.doughenrypreowned.com/","doughenrypreowned@gmail.com","doughenrypreowned@gmail.com","https://maps.google.com/?cid=2471622080570811848",4.3,19,"Goldsboro, NC"
"Select Auto Sales Of Greenville","4597 US-13, Greenville, NC 27834, USA","(252) 756-7030","http://selectautogreenville.com/contact","allencox@live.com","allencox@live.com","https://maps.google.com/?cid=5623571553900265415",4.3,18,"Greenville, NC"
"MGS Auto Sales","2804 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 794-5929","https://www.mgsautosales.com/","","","https://maps.google.com/?cid=7160719632769210376",4.3,17,"Durham, NC"
"Classic Lady Motors","19701 Bethel Church Rd, Cornelius, NC 28031, USA","(704) 996-3735","https://www.classicladymotors.com/","","","https://maps.google.com/?cid=13086859679724704402",4.3,12,"Cornelius, NC"
"Greensboro Chrysler Dodge Jeep Ram","3710 W Wendover Ave, Greensboro, NC 27407, USA","(336) 962-7019","https://www.greensborocdjr.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb","","","https://maps.google.com/?cid=8283102344065984235",4.2,4098,"Greensboro, NC"
"CarMax","8520 Glenwood Ave, Raleigh, NC 27612, USA","(919) 783-9494","https://www.carmax.com/stores/7102?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Raleigh&utm_term=SEO_7102","","","https://maps.google.com/?cid=6559737359240599790",4.2,2738,"Raleigh, NC"
"Southern States Hyundai of Raleigh","2511 Wake Forest Rd B, Raleigh, NC 27609, USA","(919) 839-7481","https://www.hyundairaleigh.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GoogleMyBusiness","accessibility@hmausa.com","accessibility@hmausa.com; bmac7240@yahoo.com","https://maps.google.com/?cid=9935826018145499820",4.2,2568,"Wake Forest, NC"
"Town and Country Ford","5401 E Independence Blvd, Charlotte, NC 28212, USA","(704) 557-0596","https://www.townandcountryford.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic","sales@townandcountryford.edealerhub.com","sales@townandcountryford.edealerhub.com","https://maps.google.com/?cid=12211571388691540122",4.2,2031,"Charlotte, NC"
"CarMax","3412 W Wendover Ave, Greensboro, NC 27407, USA","(336) 292-0303","https://www.carmax.com/stores/7185?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Greensboro&utm_term=SEO_7185","","","https://maps.google.com/?cid=13290567511178600944",4.2,2020,"Greensboro, NC"
"CarMax","521 N McPherson Church Rd, Fayetteville, NC 28303, USA","(910) 864-6222","https://www.carmax.com/stores/7279?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Fayetteville&utm_term=SEO_7279","","","https://maps.google.com/?cid=17179591411284791559",4.2,1989,"Fayetteville, NC"
"Fayetteville Kia","2012 Skibo Rd, Fayetteville, NC 28314, USA","(910) 864-1449","http://www.fayettevillekia.com/?utm_source=google_my_business_listing&utm_medium=organic","","","https://maps.google.com/?cid=12685246888241683353",4.2,1950,"Fayetteville, NC"
"Modern Chevrolet, LLC","5955 University Pkwy, Winston-Salem, NC 27105, USA","(336) 546-5839","https://www.modernchevy.com/","","","https://maps.google.com/?cid=2677273976963019447",4.2,1870,"Winston-Salem, NC"
"CarMax","8007 Wild Wood Forest Dr, Raleigh, NC 27616, USA","(919) 790-8424","https://www.carmax.com/stores/7282?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Raleigh&utm_term=SEO_7282","","","https://maps.google.com/?cid=12617409504071211716",4.2,1850,"Raleigh, NC"
"CarMax","1580 Hanes Mall Blvd, Winston-Salem, NC 27103, USA","(336) 659-0553","https://www.carmax.com/stores/7278?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Winston-Salem&utm_term=SEO_7278","","","https://maps.google.com/?cid=6410699751005279965",4.2,1335,"Winston-Salem, NC"
"Steve White Motors","3470 US Hwy 70 SE, Newton, NC 28658, USA","(828) 800-9837","https://www.stevewhitemotors.net/?utm_source=googlemybusiness&utm_medium=organic","stevewhitemotors@gmail.com","stevewhitemotors@gmail.com","https://maps.google.com/?cid=10055668393918321940",4.2,963,"Hickory, NC"
"Asheville Chevrolet","205 Smokey Park Hwy, Asheville, NC 28806, USA","(828) 665-4444","https://www.ashevillechevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_websitelink","sales@avlchevy.com","sales@avlchevy.com","https://maps.google.com/?cid=10731973119140712096",4.2,725,"Asheville, NC"
"Manheim Statesville","145 Auction Ln, Statesville, NC 28625, USA","(704) 876-1111","http://www.manheim.com/locations/SVAA/events","statesvillefrontoffice-titles@coxautoinc.com","statesvillefrontoffice-titles@coxautoinc.com; avh-svaa@coxautoinc.com; amanda.savage@coxautoinc.com; jason.albright@coxautoinc.com; melina.zografakis@coxautoinc.com; nick.pharr@coxautoinc.com; todd.roberts@coxautoinc.com; lisa.morrow@coxautoinc.com; monica.prince@coxautoinc.com; tom.tomchik@coxautoinc.com; dee.paiva@coxautoinc.com; tiffany.read@coxautoinc.com; ryan.harris@coxautoinc.com; joe.barney@coxautoinc.com","https://maps.google.com/?cid=3588072567795736675",4.2,563,"Statesville, NC"
"704 Exotic Autos","13517 Statesville Rd, Huntersville, NC 28078, USA","(704) 727-8368","http://704exoticautos.com/","","","https://maps.google.com/?cid=9652294796343673399",4.2,466,"Huntersville, NC"
"Medlin Hyundai","1800 N Wesleyan Blvd, Rocky Mount, NC 27804, USA","(252) 985-2601","https://www.medlinhyundai.com/","","","https://maps.google.com/?cid=3804367103644844759",4.2,418,"Rocky Mount, NC"
"Speed Auto Mall","3600 S Holden Rd, Greensboro, NC 27407, USA","(336) 840-0794","https://www.speedautomallnc.com/","","","https://maps.google.com/?cid=13255496208462562853",4.2,383,"Greensboro, NC"
"Greenville Motor Co","1000 Greenville Blvd SW, Greenville, NC 27834, USA","(252) 756-5100","http://www.gmcapproved.com/","","","https://maps.google.com/?cid=358904385608421536",4.2,339,"Greenville, NC"
"Carolina Family Motors","2722 Charlotte Hwy, Mooresville, NC 28117, USA","(704) 664-8888","http://www.carolinafamilymotors.com/","","","https://maps.google.com/?cid=17034089558972565006",4.2,339,"Mooresville, NC"
"Galaxy Auto Sale","10016 Fayetteville Rd, Fuquay-Varina, NC 27526, USA","(919) 346-1773","http://www.galaxyautosale.com/","","","https://maps.google.com/?cid=1407772380545916111",4.2,294,"Fuquay-Varina, NC"
"Olympia Pre Owned Auto","1806 Wake Forest Rd, Raleigh, NC 27608, USA","(919) 301-8551","http://www.olympiaautonc.com/","","","https://maps.google.com/?cid=14856880402287231399",4.2,287,"Wake Forest, NC"
"Paramount Automotive","1205 S Center St Suite A, Hickory, NC 28602, USA","(828) 328-4012","http://www.paramountauto.com/","","","https://maps.google.com/?cid=9090496217277132339",4.2,274,"Hickory, NC"
"AP Automotive","305 Reedy Creek Rd, Cary, NC 27511, USA","(919) 276-8182","https://www.apacary.com/","","","https://maps.google.com/?cid=9445678723476013521",4.2,269,"Cary, NC"
"Hendrick Preowned of Cary","70 Mackenan Dr, Cary, NC 27511, USA","(919) 238-4380","https://www.hendrickpreownedcary.com/?utm_source=google&utm_medium=organic&utm_campaign=hendricklocallistings","luke.lavoie@hendrickauto.com","luke.lavoie@hendrickauto.com","https://maps.google.com/?cid=8986477824754151873",4.2,174,"Cary, NC"
"Black Automotive Group","831 Salisbury Rd, Statesville, NC 28677, USA","(704) 924-7070","https://www.blackautomotivegroup.com/","","","https://maps.google.com/?cid=9829055976680866869",4.2,160,"Statesville, NC"
"Southeast Auto Group","160 Lugnut Ln, Mooresville, NC 28117, USA","(704) 799-7774","http://www.thegroupinventory.com/","","","https://maps.google.com/?cid=12417860565427436351",4.2,151,"Mooresville, NC"
"Classic Performance Auto","1012 Trinity Rd, Raleigh, NC 27607, USA","(919) 233-5381","https://www.classicperformanceauto.com/","","","https://maps.google.com/?cid=13266110908075342321",4.2,140,"Apex, NC"
"Haywood Auto Sales Inc","1965 N Roberts Ave, Lumberton, NC 28358, USA","(910) 738-7615","http://www.haywoodautosales.com/","haywoodautosales@gmail.com","haywoodautosales@gmail.com","https://maps.google.com/?cid=15363767067187106174",4.2,139,"Lumberton, NC"
"Lenherr Auto Sales","2841 Carolina Beach Rd #1, Wilmington, NC 28412, USA","(910) 769-4179","http://www.lenherrautosales.com/","","","https://maps.google.com/?cid=17924462483486803142",4.2,137,"Wilmington, NC"
"Arnold Automotive Inc.","3325 Neuse Blvd, New Bern, NC 28560, USA","(252) 633-6087","https://arnoldautoinc.com/inventory","arnoldautomotiveinc@gmail.com","arnoldautomotiveinc@gmail.com","https://maps.google.com/?cid=11799652255027817327",4.2,109,"New Bern, NC"
"Creech Auto Sales","11023 Cleveland Rd, Garner, NC 27529, USA","(919) 879-8215","http://www.creechautosales.com/","","","https://maps.google.com/?cid=9496684087008218567",4.2,107,"Garner, NC"
"NICKY AUTO LLC","888 Old Mountain Rd, Statesville, NC 28677, USA","(980) 276-0015","http://www.nickyauto.com/","","","https://maps.google.com/?cid=4062543664578872141",4.2,104,"Statesville, NC"
"Auto House","303 W Plaza Dr, Mooresville, NC 28117, USA","(480) 966-3787","http://www.autohouse.com/","","","https://maps.google.com/?cid=11344308113693413193",4.2,82,"Mooresville, NC"
"A1 Classic Motors","711 N Woodrow St, Fuquay-Varina, NC 27526, USA","(919) 557-1212","http://www.a1classicmotors.com/","","","https://maps.google.com/?cid=13285950908763085366",4.2,81,"Holly Springs, NC"
"Marloz of Statesville","555 Turnersburg Hwy, Statesville, NC 28625, USA","(704) 881-0446","http://www.marlozstatesville.com/","","","https://maps.google.com/?cid=477186231348870204",4.2,79,"Statesville, NC"
"Remington Auto Sales Inc","1200 W Academy St, Fuquay-Varina, NC 27526, USA","(919) 567-1860","http://remingtonautosales.com/","","","https://maps.google.com/?cid=5115167274439947559",4.2,77,"Holly Springs, NC"
"Travelers Auto","816 Main St, Sanford, NC 27332, USA","(919) 718-5105","http://www.travelers-auto.com/","travelersauto@gmail.com","travelersauto@gmail.com","https://maps.google.com/?cid=15459885980761843784",4.2,68,"Sanford, NC"
"Viewmont Auto Sales","1729 N Center St, Hickory, NC 28601, USA","(828) 322-3843","http://www.viewmontautos.com/","","","https://maps.google.com/?cid=5599690795290263025",4.2,66,"Hickory, NC"
"Mark Jacobson Toyota Preowned","4521 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 493-5599","https://www.markjacobsontoyota.com/used-cars-durham-nc.html?utm_source=google&utm_medium=organic&utm_campaign=gmb","","","https://maps.google.com/?cid=3365214210112879301",4.2,55,"Durham, NC"
"H Group Auto Sales","1721 Hayden Way, Matthews, NC 28105, USA","(704) 461-4448","http://www.hgroupauto.com/","","","https://maps.google.com/?cid=2372244204003124299",4.2,54,"Matthews, NC"
"Ashley Motors Inc","2176 Burgaw Hwy, Jacksonville, NC 28540, USA","(910) 455-1990","http://www.ashleymotorsnc.com/","","","https://maps.google.com/?cid=3517799211177207811",4.2,51,"Jacksonville, NC"
"Next Level Auto Sales, LLC","3747 Matthews-Indian Trail Rd STE 1000, Matthews, NC 28104, USA","(704) 733-8413","http://www.nextlevelautosales.com/","nextlevelautosales1@gmail.com","nextlevelautosales1@gmail.com","https://maps.google.com/?cid=2923700816006578441",4.2,51,"Indian Trail, NC"
"KID AUTO LLC","9626 Albemarle Rd, Charlotte, NC 28227, USA","(704) 918-2683","http://www.kidautollc.com/","","","https://maps.google.com/?cid=5468435018324184112",4.2,46,"Mint Hill, NC"
"New Bern Auto Group","3405 Dr. M.L.K. Jr Blvd, New Bern, NC 28562, USA","(252) 638-6161","https://www.newbernautogroup.com/","impallari@gmail.com","impallari@gmail.com","https://maps.google.com/?cid=14801722235676695029",4.2,39,"New Bern, NC"
"Amu Motors","10495 Cleveland Rd, Garner, NC 27529, USA","(919) 628-1120","http://amumotors.com/","","","https://maps.google.com/?cid=8132848410383638253",4.2,39,"Garner, NC"
"Drive Auto Sales","1726 Hayden Way, Matthews, NC 28105, USA","(704) 604-5813","http://www.driveautosales.net/","","","https://maps.google.com/?cid=18192959927764885456",4.2,38,"Matthews, NC"
"Tim's Auto Sales","700 S Church St, Rocky Mount, NC 27803, USA","(252) 616-3921","https://www.timspreownedautosales.com/","","","https://maps.google.com/?cid=15545305524321259573",4.2,36,"Rocky Mount, NC"
"Hammonds Auto Sales","2693 North Carolina Hwy 72, Lumberton, NC 28360, USA","(910) 739-3238","http://hammondsautosales.com/","","","https://maps.google.com/?cid=8011388792117059837",4.2,36,"Lumberton, NC"
"GR8 Auto","8037 Fairview Rd Ste A, Mint Hill, NC 28227, USA","(828) 458-6238","https://gr8-auto.com/","samuel@gr8-auto.com","samuel@gr8-auto.com","https://maps.google.com/?cid=314797672634035863",4.2,33,"Mint Hill, NC"
"Integrity Auto sales Lumberton nc","1704 W 5th St, Lumberton, NC 28358, USA","(910) 802-4176","https://integrity-autosales.com/","","","https://maps.google.com/?cid=14655956683460854683",4.2,17,"Lumberton, NC"
"NC Auto Direct","3555 E Broad St, Statesville, NC 28625, USA","(704) 380-2040","https://ncautodirect.com/","","","https://maps.google.com/?cid=11589118334637617900",4.2,15,"Statesville, NC"
"A & D AUTO SALES LLC","5661 HWY 601 S, Concord, NC 28025, USA","(980) 255-8085","http://adautosalesllc.com/","","","https://maps.google.com/?cid=5541125478477015877",4.2,11,"Concord, NC"
"CarMax","7700 Krefeld Dr, Charlotte, NC 28227, USA","(704) 535-7791","https://www.carmax.com/stores/7106?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Charlotte&utm_term=SEO_7106","","","https://maps.google.com/?cid=5474690182196782851",4.1,2816,"Charlotte, NC"
"Asheville Ford","611 Brevard Rd, Asheville, NC 28806, USA","(828) 276-1075","https://www.ashevilleford.com/?utm_source=google&utm_medium=organic&utm_campaign=ashevilleford_gbp","","","https://maps.google.com/?cid=8507906242920577",4.1,2171,"Asheville, NC"
"National Dodge Chrysler Jeep Ram","2223 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 347-3777","https://www.nationaldodge.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","sales@nationaldodge.com","sales@nationaldodge.com","https://maps.google.com/?cid=12049858574575523993",4.1,1681,"Jacksonville, NC"
"Team Chevrolet GMC of Salisbury","404 Jake Alexander Blvd S, Salisbury, NC 28145, USA","(704) 803-8525","https://www.teamchevync.com/?utm_source=google&utm_medium=organic&utm_term=googlebusiness","kdillard1@ctc.net","kdillard1@ctc.net","https://maps.google.com/?cid=5563918796961103321",4.1,1573,"Salisbury, NC"
"Sunshine Chevrolet","100 Thunderland Cir, Arden, NC 28704, USA","(828) 684-3571","https://www.sunshinechevy.com/","","","https://maps.google.com/?cid=8338674889085107303",4.1,714,"Asheville, NC"
"Crossroads Ford of Lumberton","5045 Dawn Dr, Lumberton, NC 28360, USA","(910) 738-6281","https://www.crossroadsfordlumberton.com/?utm_source=google&utm_medium=gbp","","","https://maps.google.com/?cid=8925306552754881962",4.1,611,"Lumberton, NC"
"Freedom Motors of Fayetteville","4643 Yadkin Rd, Fayetteville, NC 28303, USA","(910) 676-8601","http://freedommotorsfay.com/","","","https://maps.google.com/?cid=7372109384632555753",4.1,382,"Fayetteville, NC"
"Don Bulluck Chevrolet","1920 North Wesleyan Boulevard, N U.S. 301, Rocky Mount, NC 27801, USA","(252) 977-3355","https://www.bulluckchevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","dbcc@bulluckchevrolet.com","dbcc@bulluckchevrolet.com","https://maps.google.com/?cid=5859214897744076920",4.1,360,"Rocky Mount, NC"
"C and H Discount Auto","302 W Mountain St, Kernersville, NC 27284, USA","(336) 992-2999","http://candhdiscountauto.com/","","","https://maps.google.com/?cid=422521892704548213",4.1,307,"Kernersville, NC"
"Peak Motors","50 U.S. Hwy 70 SW, Hickory, NC 28602, USA","(828) 328-3358","http://www.peakmotorsinc.com/","peakmotorsinc@yahoo.com","peakmotorsinc@yahoo.com","https://maps.google.com/?cid=3677928326740243990",4.1,277,"Hickory, NC"
"Carolinas Auto Expo","4921 W Hwy 74, Monroe, NC 28110, USA","(704) 469-2727","https://instaridesnc.com/","","","https://maps.google.com/?cid=3177866231619664109",4.1,226,"Indian Trail, NC"
"Flow Chevrolet of Winston Salem","1400 S Stratford Rd, Winston-Salem, NC 27103, USA","(336) 760-7000","https://www.flowgmauto.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile_chevy","flowgmap@eleadtrack.net","flowgmap@eleadtrack.net","https://maps.google.com/?cid=16697046754303828759",4.1,211,"Winston-Salem, NC"
"1st Stop Auto Sales","2910 N Roxboro St, Durham, NC 27704, USA","(919) 598-9068","http://www.1ststopautosales.net/","","","https://maps.google.com/?cid=4674350292309721026",4.1,207,"Durham, NC"
"RoadLink Auto Sales INC.","5214 W Market St, Greensboro, NC 27409, USA","(336) 840-0723","http://www.roadlinkautosales.com/","","","https://maps.google.com/?cid=3010477196495728604",4.1,192,"Greensboro, NC"
"Boulevard Preowned","2918 Durham-Chapel Hill Blvd #2874, Durham, NC 27707, USA","(919) 493-5200","http://www.blvdpreowned.com/","","","https://maps.google.com/?cid=16673006026917163336",4.1,167,"Durham, NC"
"H & J Auto Sales, LLC","323 E Thomas St, Rocky Mount, NC 27801, USA","","http://www.handjautosales.com/","","","https://maps.google.com/?cid=13201064012599849528",4.1,162,"Rocky Mount, NC"
"RAS Autos","331 Waughtown St Ste. B, Winston-Salem, NC 27127, USA","(336) 837-0232","https://www.rasautosnc.com/","","","https://maps.google.com/?cid=8564222506222837906",4.1,161,"Winston-Salem, NC"
"West Lake Imports","Highway, 1269 NC-16 Bus, Denver, NC 28037, USA","(704) 489-9333","http://www.westlakeimports.net/","","","https://maps.google.com/?cid=11140696439801089904",4.1,133,"Cornelius, NC"
"Pure 1 Auto","4426 US-70, New Bern, NC 28560, USA","(252) 637-2928","http://www.pure1auto.com/","","","https://maps.google.com/?cid=1339835248634135710",4.1,129,"New Bern, NC"
"Sam & Dave's Auto Sales","1705 Patton Ave, Asheville, NC 28806, USA","(828) 252-3507","http://www.samanddavesauto.com/","","","https://maps.google.com/?cid=4153137895917975517",4.1,108,"Asheville, NC"
"Palace Auto Sales, Inc.","4104 N Tryon St, Charlotte, NC 28206, USA","(704) 921-6700","http://www.palaceautosales.com/","","","https://maps.google.com/?cid=6845863966798508685",4.1,104,"Charlotte, NC"
"Cary Auto Mall","100 Auto Mall Drive, Cary, NC 27511, USA","(919) 439-5132","http://www.caryautomall.com/","david.clark@hendrickauto.com","david.clark@hendrickauto.com","https://maps.google.com/?cid=17480748159879073794",4.1,88,"Cary, NC"
"KarMart, Inc.","2621 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 283-4242","http://www.karmartinc.com/","","","https://maps.google.com/?cid=2394307387405005988",4.1,86,"Monroe, NC"
"Quinn's Covenant Cars","2011 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 225-8221","http://prettytrucks.com/","quinns.cars1998@gmail.com","quinns.cars1998@gmail.com","https://maps.google.com/?cid=17988582485905588952",4.1,85,"Monroe, NC"
"Pleasure Ride Auto","4290 Dickinson Ave, Greenville, NC 27834, USA","(252) 756-2595","http://www.pleasurerideautoinc.com/","","","https://maps.google.com/?cid=16821459927066306410",4.1,82,"Greenville, NC"
"Daytorius Auto Sport","1305 Richard St, Salisbury, NC 28144, USA","(980) 237-3998","https://www.daytoriusautosport.com/","daytoriusautosport@gmail.com","daytoriusautosport@gmail.com","https://maps.google.com/?cid=17617156993634944298",4.1,76,"Salisbury, NC"
"Superior Automotive","1933 Pamalee Dr, Fayetteville, NC 28301, USA","(910) 491-7225","https://www.superiorautomotivefayetteville.com/","","","https://maps.google.com/?cid=9577986064778194418",4.1,52,"Fayetteville, NC"
"Hollingsworth Auto Sales Inc","10820 Star Rd A, Wake Forest, NC 27587, USA","(919) 556-2277","https://www.guysautosales.net/","","","https://maps.google.com/?cid=8155431722129057546",4.1,52,"Wake Forest, NC"
"Sandhill Motors","1155 US Hwy 13 S, Goldsboro, NC 27530, USA","(919) 330-4064","http://www.facebook.com/sandhillmotors","","","https://maps.google.com/?cid=3619314911270205915",4.1,31,"Goldsboro, NC"
